respondent_id,business_type,city_tier,region,years_of_operation,n_employees,annual_revenue_band,business_size,customer_facing_packaging,decision_maker,n_decision_stakeholders,supplier_approval_formality,purchase_decision_complexity,days_to_approve_supplier,owner_involvement,current_packaging_material,monthly_packaging_spend,order_frequency,monthly_order_volume,current_supplier_type,uses_plastic_packaging,usecase_takeaway,usecase_dinein,usecase_delivery,usecase_retail,usecase_ecommerce,usecase_gifting,usecase_storage,usecase_transport,pref_food_containers,pref_bowls,pref_cups,pref_carry_bags,pref_paper_mailers,pref_corrugated_boxes,pref_meal_trays,pref_protective_packaging,pref_premium_branded,req_food_safe,req_leak_proof,req_heat_resistance,req_strength_durability,req_design_branding,req_compostability,req_appearance,pain_high_cost,pain_poor_quality,pain_delayed_delivery,pain_inconsistent_quality,pain_no_eco_options,pain_poor_customization,pain_limited_reliability,pain_moq_issue,pain_lead_time,sustainability_importance,plastic_impact_awareness,customer_demand_eco,regulatory_pressure_awareness,esg_image_importance,certification_required,lab_test_required,trust_biodegradable_claims,greenwashing_concern,barrier_higher_price,barrier_quality_concern,barrier_current_relationship,barrier_lack_trusted_suppliers,barrier_supply_inconsistency,barrier_lack_awareness,barrier_customer_rejection_fear,barrier_operational_risk,cb_samples,cb_pilot_order,cb_competitive_pricing,cb_bulk_discount,cb_quality_warranty,cb_certification_proof,cb_delivery_reliability,cb_custom_branding,cb_flexible_payment,adoption_intention,likely_adopter,expected_biodegradable_budget,willingness_to_pay_premium_pct,lead_priority_score,feedback_text,referral_count,supplier_pain_score,switching_barrier_score,trust_builder_score,sustainability_mindset_score,packaging_demand_score,price_sensitivity_score,adoption_readiness_score,commercial_value_score,operational_risk_score,customer_visibility_score,product_fit_score,customer_value_segment,adoption_risk_category
ECV1194,Restaurant,Tier 1,South,2,48,> 50 Cr,Small,No,Procurement Head,1,High,Low,13.0,Sometimes,Mixed (Plastic + Paper),27151,Weekly,255,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,4,5,5,5,3,5,3,No,Yes,No,No,No,No,Yes,No,No,4,4,5.0,2,1,Yes,No,5,4,4,4,2,3,5,5,3,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,14443,11.0,58.9,Happy to try a pilot order if samples are good and certifications check out.,3,2,30,9,3.2,4,6.1,30.65,79.46,13.0,3,27,Medium Value,Cold Lead
ECV1195,Restaurant,Tier 1,South,2,10,2 - 10 Cr,Small,Yes,Committee,2,High,Medium,11.0,Rarely,Mixed (Plastic + Paper),13675,Weekly,257,Local Wholesaler,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,4,5,4,3,3,3,4,No,No,No,Yes,Yes,No,No,Yes,Yes,5,5,2.0,2,5,No,No,2,5,4,3,3,1,3,2,2,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,4,Yes,12371,9.5,55.8,Interested but need more information on pricing and durability.,6,4,21,7,3.8,7,5.45,54.23,84.66,10.5,8,29,Medium Value,Warm Lead
ECV1196,Hotel,Tier 2,North,6,15,2 - 10 Cr,Small,Yes,Operations Manager,2,Low,Medium,12.0,Sometimes,Paper / Cardboard,55593,Quarterly,200,Direct Manufacturer,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,3,5,5,4,5,3,5,No,No,No,Yes,Yes,No,No,No,Yes,4,5,3.0,3,5,Yes,No,4,5,3,4,5,5,4,2,4,4,No,Yes,Yes,Yes,Yes,No,Yes,No,No,3,No,43082,19.3,58.5,Considering this as part of our broader sustainability roadmap.,5,3,31,5,4.0,3,3.57,48.31,86.48,13.5,6,21,Medium Value,Cold Lead
ECV1197,E-commerce Seller,Tier 1,West,1,114,> 50 Cr,Medium,Yes,Operations Manager,1,Medium,Medium,4.0,Sometimes,Plastic,128071,Daily,9022,Online Marketplace,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,4,3,3,3,2,5,4,No,No,Yes,No,Yes,No,No,No,No,5,4,2.0,3,4,Yes,No,3,4,5,5,3,4,4,5,1,5,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,5,Yes,99594,13.9,84.4,Happy to try a pilot order if samples are good and certifications check out.,7,2,32,7,3.6,4,6.709999999999999,41.71,94.32,14.0,4,23,Medium Value,Cold Lead
ECV1198,Restaurant,Tier 1,North,11,25,10 - 50 Cr,Small,Yes,Owner,2,Medium,High,8.0,Sometimes,Mixed (Plastic + Paper),34593,Weekly,558,Multiple Small Suppliers,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,5,3,3,5,4,3,1,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,4,4,3.0,2,4,No,No,3,5,3,4,4,3,4,1,2,4,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,5,Yes,28529,27.8,67.6,Bulk pricing and dependable delivery will be the deciding factor for us.,5,6,25,6,3.4,3,2.7199999999999998,51.34,83.16,13.5,5,22,Medium Value,Warm Lead
ECV1199,Cloud Kitchen,Tier 2,West,5,25,2 - 10 Cr,Small,Yes,Owner,3,Medium,High,6.0,Always,Mixed (Plastic + Paper),54458,Bi-weekly,249,Online Marketplace,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,4,4,1,5,3,5,5,No,Yes,No,Yes,Yes,Yes,No,Yes,No,5,2,2.0,2,2,Yes,No,3,5,4,4,2,5,1,3,1,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,4,Yes,37357,13.2,64.4,Happy to try a pilot order if samples are good and certifications check out.,4,5,23,7,2.6,4,4.280000000000001,41.89,88.34,9.5,5,26,Medium Value,Cold Lead
ECV1200,E-commerce Seller,Tier 3,West,7,9,50L - 2 Cr,Micro,Yes,Operations Manager,1,Medium,Medium,9.0,Rarely,Plastic,23291,Bi-weekly,200,Distributor,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,5,5,5,3,4,3,2,No,Yes,No,No,No,Yes,No,Yes,Yes,3,3,5.0,4,5,Yes,Yes,4,3,4,4,2,4,2,2,1,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,15939,19.4,54.6,Looking for reliable suppliers with consistent quality and good lead times.,5,4,21,8,4.0,8,4.0600000000000005,57.27,90.39,8.0,7,32,Medium Value,Warm Lead
ECV1201,Other,Tier 2,West,7,31,2 - 10 Cr,Small,Yes,Owner,3,Low,Low,19.0,Sometimes,Plastic,15384,Weekly,200,Online Marketplace,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,3,4,4,3,4,2,3,No,No,No,No,Yes,No,No,Yes,Yes,2,4,4.0,5,3,Yes,Yes,1,2,4,1,3,3,3,2,3,3,Yes,No,No,Yes,Yes,No,Yes,No,Yes,2,No,8093,7.9,35.8,"Our current supplier is reliable, switching feels risky and unnecessary.",4,3,22,5,3.6,5,5.61,49.17,81.49,7.0,8,22,Medium Value,Cold Lead
ECV1202,Caterer,Tier 2,North,5,52,2 - 10 Cr,Medium,Yes,Operations Manager,2,High,Medium,11.0,Always,Aluminium / Foil,50543,Daily,6317,Local Wholesaler,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,4,5,4,4,3,3,2,No,Yes,No,No,No,No,No,Yes,Yes,3,4,3.0,5,4,No,No,3,5,5,3,3,5,3,2,4,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1,No,30703,6.8,45.7,Quality of eco packaging we've tried before was inconsistent and disappointing.,5,3,27,8,3.8,2,7.0200000000000005,49.0,83.81,8.0,5,20,Medium Value,Cold Lead
ECV1203,Restaurant,Tier 2,South,4,25,2 - 10 Cr,Small,Yes,Owner,2,High,High,6.0,Always,Plastic,15729,Weekly,200,Distributor,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,5,3,5,5,4,3,2,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,3,4.0,2,4,Yes,Yes,1,3,2,2,3,3,3,2,3,3,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,4,Yes,10724,24.3,48.8,Considering this as part of our broader sustainability roadmap.,3,6,21,6,3.2,4,1.37,51.2,79.64,9.5,5,24,Medium Value,Warm Lead
ECV1204,Restaurant,Tier 1,South,10,219,> 50 Cr,Large,Yes,Owner,4,High,Medium,19.0,Sometimes,Paper / Cardboard,107770,Daily,8268,Distributor,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,5,3,4,4,3,3,4,Yes,Yes,No,No,No,No,No,No,No,5,3,4.0,3,4,Yes,No,3,2,4,3,2,3,2,3,3,4,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,5,Yes,69746,14.7,74.1,Sustainability is a big priority for our brand image this year.,6,2,24,6,3.8,5,4.53,50.31,95.11,9.0,5,25,Medium Value,Warm Lead
ECV1205,Cloud Kitchen,Tier 1,East,5,13,2 - 10 Cr,Small,Yes,Operations Manager,2,Low,Medium,19.0,Rarely,Plastic,48455,Daily,3191,Multiple Small Suppliers,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,5,4,3,4,5,2,5,Yes,No,No,Yes,No,Yes,No,Yes,Yes,4,3,4.0,4,4,No,No,4,3,4,2,4,3,4,3,3,4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,4,Yes,37313,16.4,61.8,We need eco-friendly packaging to meet customer expectations.,4,5,27,6,3.8,7,5.160000000000001,52.95,93.52,11.5,8,29,Medium Value,Warm Lead
ECV1206,Restaurant,Tier 2,Central,7,13,50L - 2 Cr,Small,Yes,Procurement Head,2,High,High,16.0,Sometimes,Plastic,14679,Weekly,204,Local Wholesaler,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,5,4,5,5,5,4,3,No,Yes,Yes,No,Yes,No,No,No,Yes,5,5,2.0,4,4,Yes,Yes,4,3,4,4,3,2,4,2,3,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,4,Yes,10445,24.2,56.8,Open to switching if pricing is competitive and quality is proven.,4,4,27,6,4.0,4,4.380000000000001,51.91,79.16,13.0,5,26,Medium Value,Warm Lead
ECV1207,Retail Store,Tier 1,South,9,30,2 - 10 Cr,Small,Yes,Operations Manager,3,Medium,Medium,15.0,Always,Mixed (Plastic + Paper),16357,Daily,985,Multiple Small Suppliers,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,5,3,3,4,1,1,4,Yes,No,Yes,No,No,No,Yes,No,No,4,4,4.0,5,2,No,No,3,2,4,2,4,5,3,3,2,2,Yes,Yes,Yes,Yes,Yes,No,No,No,No,5,Yes,10113,17.3,64.3,Open to switching if pricing is competitive and quality is proven.,6,3,25,5,3.8,7,4.67,49.24,85.92,7.0,7,27,Medium Value,Cold Lead
ECV1208,Restaurant,Tier 2,West,16,199,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,5,Medium,Medium,35.0,Sometimes,Mixed (Plastic + Paper),57294,Weekly,841,Distributor,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,4,4,2,3,3,4,4,No,Yes,Yes,No,Yes,Yes,No,No,No,4,4,2.0,3,5,Yes,Yes,3,4,4,4,1,2,3,1,3,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,44889,17.8,60.8,"We are evaluating options, no immediate decision planned this quarter.",4,4,21,7,3.6,5,4.62,53.55,90.69,10.0,5,25,Medium Value,Warm Lead
ECV1209,Caterer,Tier 3,North,15,83,10 - 50 Cr,Medium,Yes,Owner,2,Low,Medium,27.0,Always,Plastic,39577,Bi-weekly,200,Local Wholesaler,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,4,4,5,2,3,4,2,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,3,4,4.0,2,1,Yes,Yes,4,3,5,5,2,3,4,3,2,1,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,4,Yes,24227,5.8,54.5,Interested but need more information on pricing and durability.,6,6,25,7,2.8,4,7.52,44.3,86.1,10.0,9,22,Medium Value,Cold Lead
ECV1210,Retail Store,Tier 3,South,5,24,2 - 10 Cr,Small,No,Owner,4,High,Medium,16.0,Always,Plastic,15688,Daily,1897,Direct Manufacturer,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,3,3,2,5,4,2,2,Yes,Yes,No,No,Yes,No,No,Yes,Yes,3,4,4.0,3,3,Yes,Yes,5,2,4,5,2,4,5,2,1,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1,No,13976,9.5,38.7,We tried paper containers but they leaked and customers complained.,3,5,27,7,3.4,2,6.25,40.79,71.63,14.0,2,17,Low Value,Cold Lead
ECV1211,Hotel,Tier 1,North,4,24,2 - 10 Cr,Small,Yes,Committee,2,Medium,Low,10.0,Rarely,Mixed (Plastic + Paper),51695,Weekly,458,Local Wholesaler,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,5,4,3,4,2,3,3,No,Yes,No,No,Yes,No,No,No,No,5,4,3.0,2,5,Yes,No,4,4,1,4,1,4,3,3,5,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,Yes,53014,27.4,83.7,Open to switching if pricing is competitive and quality is proven.,7,2,26,8,3.8,3,-0.23999999999999977,47.82,85.97,12.0,6,22,Medium Value,Cold Lead
ECV1212,Restaurant,Tier 1,West,18,12,2 - 10 Cr,Small,Yes,Committee,2,Low,High,15.0,Always,Mixed (Plastic + Paper),28781,Weekly,487,Distributor,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,4,5,4,2,2,3,5,No,No,Yes,No,Yes,Yes,Yes,No,No,4,4,5.0,3,4,No,No,1,3,4,5,4,4,4,3,3,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,17148,15.6,57.0,Looking for reliable suppliers with consistent quality and good lead times.,4,4,29,8,4.0,4,5.24,51.12,83.87,11.0,5,22,Medium Value,Warm Lead
ECV1213,E-commerce Seller,Tier 1,North,5,29,50L - 2 Cr,Small,Yes,Operations Manager,1,High,High,2.0,Always,Mixed (Plastic + Paper),39982,Daily,2604,Direct Manufacturer,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5,4,1,4,5,3,3,No,No,No,No,No,Yes,No,No,Yes,4,4,5.0,2,4,Yes,No,3,4,4,3,3,2,3,3,1,5,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,5,Yes,30434,23.1,66.8,We need eco-friendly packaging to meet customer expectations.,7,2,24,7,3.8,6,4.09,49.12,90.17,11.0,5,28,Medium Value,Cold Lead
ECV1214,Retail Store,Tier 1,South,10,35,10 - 50 Cr,Small,No,Operations Manager,1,Medium,High,12.0,Always,Mixed (Plastic + Paper),12208,Bi-weekly,200,Online Marketplace,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,3,3,4,2,5,3,3,Yes,No,No,No,No,Yes,No,No,No,4,2,3.0,4,3,Yes,No,4,3,3,4,3,2,2,4,2,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,No,9576,14.4,37.8,Biodegradable options are too expensive for our margins right now.,1,2,23,8,3.2,2,3.2600000000000002,35.29,69.87,9.0,4,15,Low Value,Cold Lead
ECV1215,Retail Store,Tier 1,West,1,80,10 - 50 Cr,Medium,Yes,Founder / Director,1,High,Medium,8.0,Always,Plastic,63303,Daily,6062,Distributor,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,3,4,4,5,1,3,4,No,No,No,No,Yes,No,No,No,No,3,4,2.0,5,2,Yes,Yes,3,3,4,3,3,4,5,2,3,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,1,No,50298,4.8,47.0,Cost pressure is too high to absorb a price premium for green packaging.,4,1,28,8,3.2,5,6.720000000000001,37.27,91.39,12.0,4,25,Medium Value,Cold Lead
ECV1216,Restaurant,Tier 1,East,1,66,10 - 50 Cr,Medium,No,Operations Manager,1,High,Low,9.0,Always,Plastic,47137,Monthly,200,Online Marketplace,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,5,3,5,5,5,3,4,Yes,No,No,No,Yes,No,Yes,No,Yes,3,4,2.0,2,5,No,Yes,2,5,4,3,2,5,3,3,3,2,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,3,No,27889,20.1,52.9,Need to see samples and understand the supply terms before committing.,2,4,25,6,3.2,6,4.390000000000001,39.31,87.33,8.0,2,28,Medium Value,Cold Lead
ECV1217,Restaurant,Tier 2,North,8,28,2 - 10 Cr,Small,Yes,Owner,2,High,Medium,8.0,Always,Plastic,20419,Bi-weekly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,5,5,4,4,2,4,2,No,No,No,Yes,Yes,No,No,Yes,Yes,2,4,3.0,2,2,No,No,4,2,4,5,3,5,2,3,2,4,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,1,No,13046,8.6,36.2,"Our current supplier is reliable, switching feels risky and unnecessary.",5,4,28,6,2.6,6,5.14,34.71,85.47,12.5,5,30,Medium Value,Cold Lead
ECV1218,FMCG / Food Processing,Tier 2,North,6,145,10 - 50 Cr,Medium,Yes,Owner,4,Medium,Low,14.0,Sometimes,Plastic,125162,Weekly,1014,Online Marketplace,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,5,5,4,3,4,5,4,Yes,No,No,No,Yes,No,Yes,Yes,Yes,2,3,3.0,2,2,Yes,Yes,3,5,3,4,4,5,4,1,4,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,No,76138,4.1,51.1,Need strong evidence of food-safety and durability before we even consider it.,4,5,29,8,2.4,4,5.09,35.68,94.16,12.0,7,26,Medium Value,Cold Lead
ECV1219,Café,Tier 3,East,12,20,50L - 2 Cr,Small,Yes,Owner,1,High,Medium,1.0,Rarely,Paper / Cardboard,12858,Monthly,200,Online Marketplace,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,5,5,5,4,4,4,5,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3,4,4.0,3,2,No,Yes,2,4,2,5,1,3,3,4,2,2,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4,Yes,7225,17.2,52.8,We need eco-friendly packaging to meet customer expectations.,4,7,22,6,3.2,3,2.08,52.15,76.23,10.0,8,24,Medium Value,Warm Lead
ECV1220,Cloud Kitchen,Tier 1,South,4,6,50L - 2 Cr,Micro,Yes,Chef / Kitchen Manager,1,Low,Medium,16.0,Always,Aluminium / Foil,20887,Weekly,266,Distributor,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,4,4,5,5,4,3,3,Yes,Yes,No,No,Yes,Yes,No,No,No,3,4,4.0,4,5,No,Yes,3,5,5,4,2,3,4,3,3,4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2,No,16998,12.1,45.6,Interested but need more information on pricing and durability.,4,4,28,8,4.0,3,6.89,51.54,79.63,12.0,6,22,Medium Value,Warm Lead
ECV1221,Caterer,Tier 1,North,9,54,> 50 Cr,Medium,Yes,Procurement Head,2,Medium,High,17.0,Rarely,Plastic,86974,Weekly,1470,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,3,4,3,4,3,5,1,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,5,2,5.0,2,3,No,Yes,4,4,3,3,4,2,2,2,4,3,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,4,Yes,75701,19.6,70.9,"Our customers ask for sustainable packaging, so this is a serious option.",6,6,23,6,3.4,4,2.74,54.05,91.61,9.5,5,24,Medium Value,Warm Lead
ECV1222,Retail Store,Tier 1,East,12,107,10 - 50 Cr,Medium,Yes,Owner,3,Medium,Medium,19.0,Sometimes,Plastic,40297,Weekly,497,Multiple Small Suppliers,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5,3,2,4,4,5,4,Yes,Yes,No,No,Yes,No,No,No,Yes,3,4,2.0,4,4,Yes,Yes,3,4,3,2,5,4,5,2,4,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4,Yes,30795,10.0,58.0,Sustainability is a big priority for our brand image this year.,4,4,28,8,3.4,7,4.9,45.12,92.23,10.0,7,31,Medium Value,Cold Lead
ECV1223,FMCG / Food Processing,Tier 1,North,4,42,10 - 50 Cr,Small,No,Owner,1,Medium,Medium,9.0,Always,Aluminium / Foil,82756,Bi-weekly,406,Online Marketplace,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,4,5,3,3,3,5,4,Yes,Yes,Yes,No,No,No,No,No,Yes,2,4,1.0,5,4,No,Yes,2,4,4,4,4,4,3,4,2,5,Yes,Yes,Yes,Yes,No,Yes,No,No,No,1,No,53117,8.6,28.1,Lead times and minimum order quantities are usually a problem with eco suppliers.,2,4,30,5,3.2,3,5.54,35.99,85.27,12.0,3,23,Medium Value,Cold Lead
ECV1224,Cloud Kitchen,Tier 1,East,6,9,50L - 2 Cr,Micro,Yes,Owner,1,Low,Medium,1.0,Always,Plastic,21419,Bi-weekly,200,Online Marketplace,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,4,4,4,4,5,4,4,Yes,No,No,Yes,Yes,No,No,No,No,3,4,3.0,2,4,Yes,No,4,5,3,4,3,4,3,2,1,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,15435,15.5,55.2,Sustainability is a big priority for our brand image this year.,6,3,23,8,3.2,6,3.5500000000000007,43.97,85.8,11.5,7,28,Medium Value,Cold Lead
ECV1225,FMCG / Food Processing,Tier 3,South,3,50,2 - 10 Cr,Medium,Yes,Chef / Kitchen Manager,2,High,Medium,6.0,Always,Mixed (Plastic + Paper),190958,Bi-weekly,1949,Local Wholesaler,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,5,3,3,4,5,4,2,Yes,Yes,No,Yes,No,No,No,No,No,3,4,2.0,2,4,No,Yes,4,4,4,4,5,5,5,4,1,4,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,2,No,119402,10.0,54.9,We tried paper containers but they leaked and customers complained.,7,3,32,6,3.0,5,6.2,36.99,99.12,14.5,6,26,Medium Value,Cold Lead
ECV1226,Restaurant,Tier 1,North,12,56,> 50 Cr,Medium,Yes,Founder / Director,1,High,Medium,5.0,Sometimes,Mixed (Plastic + Paper),63674,Monthly,200,Online Marketplace,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,4,5,3,4,3,4,5,Yes,No,No,No,No,Yes,Yes,No,Yes,4,4,3.0,3,4,Yes,No,2,2,3,5,2,4,4,4,3,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,4,Yes,39686,12.4,64.5,"Our customers ask for sustainable packaging, so this is a serious option.",5,4,29,7,3.6,5,4.26,47.27,91.43,13.0,6,27,Medium Value,Cold Lead
ECV1227,Hotel,Tier 1,North,11,62,2 - 10 Cr,Medium,Yes,Operations Manager,3,High,Medium,9.0,Sometimes,Mixed (Plastic + Paper),107459,Monthly,243,Local Wholesaler,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,4,4,5,3,4,5,3,No,No,Yes,Yes,No,No,Yes,Yes,Yes,5,4,3.0,5,5,Yes,Yes,3,4,4,4,4,4,4,2,3,1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,62257,25.3,70.8,Looking for reliable suppliers with consistent quality and good lead times.,6,5,26,8,4.4,4,4.2700000000000005,61.9,93.09,10.5,5,24,Medium Value,Warm Lead
ECV1228,Retail Store,Tier 2,North,11,51,10 - 50 Cr,Medium,Yes,Chef / Kitchen Manager,2,Low,Medium,1.0,Always,Mixed (Plastic + Paper),42914,Weekly,420,Direct Manufacturer,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,3,4,4,5,3,3,3,No,Yes,No,No,Yes,No,Yes,Yes,No,3,2,4.0,3,3,No,No,2,5,5,5,4,3,5,2,2,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,2,No,28555,4.3,46.4,Biodegradable options are too expensive for our margins right now.,5,4,29,6,3.0,3,8.07,39.6,84.67,13.0,5,21,Medium Value,Cold Lead
ECV1229,Restaurant,Tier 2,North,6,119,10 - 50 Cr,Medium,Yes,Owner,2,Low,Medium,5.0,Always,Biodegradable (Partial),46063,Monthly,200,Distributor,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,4,4,5,4,3,3,5,No,No,No,No,Yes,No,Yes,No,Yes,5,3,3.0,4,3,No,No,3,5,4,4,4,1,4,4,3,3,No,No,Yes,No,Yes,Yes,Yes,No,Yes,3,No,33013,14.4,59.7,Interested but need more information on pricing and durability.,7,3,27,5,3.6,6,5.360000000000001,46.49,91.16,11.0,8,27,Medium Value,Cold Lead
ECV1230,Restaurant,Tier 2,South,10,12,50L - 2 Cr,Small,Yes,Procurement Head,2,Medium,Low,11.0,Always,Mixed (Plastic + Paper),12078,Daily,948,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,5,4,4,4,3,5,4,No,No,No,No,Yes,No,No,Yes,Yes,3,4,3.0,3,5,Yes,Yes,5,3,3,4,5,3,2,4,4,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2,No,9632,8.7,40.5,Lead times and minimum order quantities are usually a problem with eco suppliers.,6,3,28,8,3.6,5,3.83,44.08,79.79,9.0,6,28,Medium Value,Cold Lead
ECV1231,Café,Tier 1,Central,6,3,< 50L,Micro,Yes,Operations Manager,1,High,Medium,7.0,Sometimes,Mixed (Plastic + Paper),4346,Monthly,200,Local Wholesaler,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,4,3,4,4,5,4,5,Yes,No,No,Yes,No,No,No,Yes,No,3,3,4.0,4,4,No,No,4,3,4,5,2,2,4,3,1,2,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3,No,2586,16.0,38.4,Open to discussion but cost-benefit needs to make sense for our scale.,5,3,23,7,3.6,3,5.200000000000001,46.85,68.64,12.5,5,21,Low Value,Cold Lead
